event_record_id,event_id,event_date_id,site_id,person_id,equipment_id,activity_id,cause_id,event_type,severity_class,process_safety_tier,recordable_flag,lost_time_flag,fatality_count,days_lost,restricted_days,spill_volume_l,incident_cost_usd,downtime_hours,regulator_reportable_flag
201,HSE-2023-000201,20230710,9,1107,0,10,12,Lost Time Injury,Major,N/A,Y,TRUE,0,17,0,0.0,42005.94,1.84,1
202,HSE-2024-000202,20240711,9,815,149,50,6,Fire / Explosion,Major,Tier 2,FALSE,FALSE,0,0,0,0.0,190008.04,87.17,1
203,HSE-2024-000203,20240814,7,515,0,48,5,First Aid Case,Low,N/A,No,0,0,0,0,0.0,64.07,0.26,0
204,HSE-2024-000204,20240921,3,0,499,50,19,Spill / Release,High,Tier 2,0,N,0,0,0,683.69,16537.61,1.79,1
205,HSE-2025-000205,20251209,8,297,429,16,22,Process Safety Event,High,Tier 1,0,N,0,0,0,234.9,13358.28,19.29,1
206,HSE-2025-000206,20250112,7,0,437,31,18,Environmental Non-Conformance,Moderate,N/A,FALSE,0,0,0,0,20.43,2109.09,0.33,1
207,HSE-2023-000207,20230512,7,0,0,22,14,Medical Treatment Case,Moderate,N/A,Yes,No,0,0,0,0.0,27527.53,61.94,0
208,HSE-2025-000208,20250103,4,2474,56,27,14,First Aid Case,Low,N/A,N,0,0,0,0,0.0,163.39,0.72,0
209,HSE-2026-000209,20260327,10,2275,0,51,18,Medical Treatment Case,Moderate,N/A,TRUE,No,0,0,0,0.0,1672.77,4.41,0
210,HSE-2021-000210,20210514,7,235,243,1,24,Medical Treatment Case,Moderate,N/A,Y,FALSE,0,0,0,0.0,9516.16,15.02,0
211,HSE-2021-000211,20210726,9,185,600,51,25,Vehicle Incident,Moderate,N/A,FALSE,FALSE,0,0,0,0.0,19285.69,9.41,0
212,HSE-2022-000212,20221211,5,1454,50,29,9,Unsafe Condition,Low,N/A,FALSE,No,0,0,0,0.0,122.61,1.81,0
213,HSE-2023-000213,20230714,1,2003,98,54,3,Spill / Release,High,N/A,FALSE,0,0,0,0,10337.04,207802.26,24.37,1
214,HSE-2021-000214,20210408,4,1754,157,30,17,Spill / Release,High,Tier 3,FALSE,FALSE,0,0,0,15144.88,324097.5,126.87,1
215,HSE-2022-000215,20220815,5,1428,343,46,28,Vehicle Incident / Accident,Moderate,N/A,No,N,0,0,0,0.0,20085.99,14.39,0
216,HSE-2024-000216,20240702,2,1621,0,47,27,Unsafe Condition,Low,N/A,0,0,0,0,0,0.0,165.87,1.15,0
217,HSE-2021-000217,20210526,5,232,0,8,7,Restricted Work Case,Moderate,N/A,Y,0,0,0,16,0.0,3474.66,5.08,0
218,HSE-2023-000218,20230729,6,1319,0,33,20,Near Miss,High Potential,N/A,FALSE,No,0,0,0,0.0,53.13,0.15,0
219,HSE-2022-000219,20220316,6,1886,0,27,17,Medical Treatment Case,Moderate,N/A,Y,FALSE,0,0,0,0.0,2185.93,3.12,0
220,HSE-2022-000220,20220110,2,1069,0,56,28,First Aid Case,Low,N/A,N,N,0,0,0,0.0,94.34,0.4,0
221,HSE-2024-000221,20240502,11,0,21,21,27,Property Damage,Moderate,N/A,No,0,0,0,0,0.0,14636.16,4.15,0
222,HSE-2022-000222,20220116,1,877,0,14,28,Medical Treatment Case,Moderate,N/A,TRUE,FALSE,0,0,0,0.0,19824.12,2.16,0
223,HSE-2021-000223,20211217,9,0,0,49,15,Environmental Non-Conformance,Moderate,N/A,0,FALSE,0,0,0,16.24,1533.54,1.49,1
224,HSE-2021-000224,20210905,11,1252,337,15,5,Unsafe Condition,Low,N/A,0,0,0,0,0,0.0,48.92,1.09,0
225,HSE-2026-000225,20260703,9,1631,0,34,16,Near Miss,High Potential,N/A,FALSE,N,0,0,0,0.0,41.58,0.09,0
226,HSE-2022-000226,20220718,1,815,0,16,30,Near Miss,High Potential,N/A,FALSE,0,0,0,0,0.0,67.49,0.06,0
227,HSE-2025-000227,20250325,1,0,0,25,19,Restricted Work Case,Moderate,N/A,Yes,FALSE,0,0,6,0.0,52598.25,30.14,0
228,HSE-2024-000228,20240422,6,0,438,3,7,Unsafe Condition,Low,N/A,N,0,0,0,0,0.0,51.37,0.87,0
229,HSE-2023-000229,20231106,8,115,137,60,12,Medical Treatment Case,Moderate,N/A,TRUE,0,0,0,0,0.0,1506.49,1.34,0
230,HSE-2026-000230,20260723,5,37,340,45,23,Property Damage,Moderate,N/A,No,0,0,0,0,0.0,5741.98,10.9,0
231,HSE-2021-000231,20210506,6,0,358,57,4,Near Miss,High Potential,N/A,N,0,0,0,0,0.0,178.92,0.12,0
232,HSE-2023-000232,20231222,9,2211,0,12,3,First Aid Case,Low,N/A,No,0,0,0,0,0.0,308.7,1.94,0
233,HSE-2024-000233,20240116,5,213,330,21,18,Near Miss,High Potential,N/A,N,No,0,0,0,0.0,55.14,0.11,0
234,HSE-2025-000234,20250809,3,0,0,25,7,Restricted Work Case,Moderate,N/A,Yes,No,0,0,20 days,0.0,8061.09,6.15,0
235,HSE-2024-000235,20240314,7,0,0,35,4,Unsafe Condition,Low,N/A,FALSE,0,0,0,0,0.0,23.76,0.07,0
236,HSE-2024-000236,20240229,5,2418,0,11,22,Medical Treatment Case,Moderate,N/A,1,No,0,0,0,0.0,5144.36,2.12,0
237,HSE-2026-000237,20260513,3,0,354,30,12,Environmental Non-Conformance,Moderate,N/A,N,N,0,0,0,0.78,1902.73,0.21,1
238,HSE-2025-000238,20250906,8,0,153,38,21,Property Damage,Moderate,N/A,FALSE,No,0,0,0,0.0,43461.42,38.0,0
239,HSE-2022-000239,20220409,9,91,568,57,27,Occupational Illness,Moderate,N/A,Yes,No,0,0,7 days,0.0,18019.63,1.05,0
240,HSE-2021-000240,20210303,11,1402,527,26,3,Environmental Non-Conformance,Moderate,N/A,FALSE,No,0,0,0,9.84,2190.53,1.6,1
241,HSE-2022-000241,20221205,4,1081,0,18,1,Medical Treatment Case,Moderate,N/A,1,0,0,0,0,0.0,9315.79,8.47,0
242,HSE-2024-000242,20240221,5,2246,0,17,5,Near Miss,High Potential,N/A,0,N,0,0,0,0.0,136.0,0.21,0
243,HSE-2025-000243,20250311,8,1494,0,58,28,Near Miss,High Potential,N/A,No,No,0,0,0,0.0,76.63,0.04,0
244,HSE-2025-000244,20251104,12,0,0,22,28,Near Miss,High Potential,N/A,FALSE,No,0,0,0,0.0,52.47,0.1,0
245,HSE-2022-000245,20221120,7,705,497,27,16,Medical Treatment Case,Moderate,N/A,1,FALSE,0,0,0,0.0,3028.52,3.72,0
246,HSE-2022-000246,20221215,6,2378,120,5,26,First Aid Case,Low,N/A,FALSE,0,0,0,0,0.0,107.47,0.07,0
247,HSE-2025-000247,20251004,7,903,0,52,18,Vehicle Incident / Accident,Moderate,N/A,No,0,0,0,0,0.0,104046.94,23.82,0
248,HSE-2023-000248,20230128,1,1632,0,51,14,Unsafe Condition,Low,N/A,N,FALSE,0,0,0,0.0,15.8,0.04,0
249,HSE-2025-000249,20250422,3,2309,115,54,2,Process Safety Event,High,Tier 3,FALSE,N,0,0,0,16312.14,292876.69,49.42,0
250,HSE-2021-000250,20210617,10,444,205,1,18,Near Miss,High Potential,N/A,No,FALSE,0,0,0,0.0,82.38,0.08,0
251,HSE-2021-000251,20210207,11,2109,538,15,28,First Aid Case,Low,N/A,0,No,0,0,0,0.0,78.78,0.57,0
252,HSE-2024-000252,20241015,9,1343,0,46,7,First Aid Case,Low,N/A,0,FALSE,0,0,0,0.0,1188.8,3.17,0
253,HSE-2022-000253,20220508,3,1140,0,60,18,Unsafe Condition,Low,N/A,N,FALSE,0,0,0,0.0,105.35,0.08,0
254,HSE-2021-000254,20211207,8,0,413,32,3,Environmental Non-Conformance,Moderate,N/A,FALSE,FALSE,0,0,0,23.19,2362.54,0.2,1
255,HSE-2026-000255,20260218,8,2460,0,17,11,Unsafe Condition,Low,N/A,0,0,0,0,0,0.0,58.2,0.25,0
256,HSE-2021-000256,20210309,9,107,47,50,9,First Aid Case,Low,N/A,FALSE,0,0,0,0,0.0,581.22,0.25,0
257,HSE-2023-000257,20230704,2,2194,576,45,17,Unsafe Condition,Low,N/A,FALSE,N,0,0,0,0.0,25.29,0.3,0
258,HSE-2025-000258,20250424,3,1622,0,2,30,First Aid Case,Low,N/A,N,FALSE,0,0,0,0.0,78.24,0.07,0
259,HSE-2026-000259,20260414,7,0,0,46,11,Unsafe Condition,Low,N/A,N,No,0,0,0,0.0,116.66,0.42,0
260,HSE-2025-000260,20250605,9,0,256,40,9,Unsafe Condition,Low,N/A,N,FALSE,0,0,0,0.0,51.89,0.2,0
261,HSE-2024-000261,20241225,2,2036,0,18,7,Unsafe Condition,Low,N/A,N,0,0,0,0,0.0,93.7,0.58,0
262,HSE-2021-000262,20210223,1,1095,0,34,9,Medical Treatment Case,Moderate,N/A,Yes,N,0,0,0,0.0,3499.64,1.85,0
263,HSE-2025-000263,20251114,4,311,108,37,13,Unsafe Condition,Low,N/A,FALSE,0,0,0,0,0.0,20.68,0.21,0
264,HSE-2024-000264,20240904,4,1569,470,33,11,First Aid Case,Low,N/A,0,FALSE,0,0,0,0.0,85.92,0.07,0
265,HSE-2024-000265,20240705,6,0,0,13,22,Unsafe Condition,Low,N/A,FALSE,0,0,0,0,0.0,87.23,1.36,0
266,HSE-2023-000266,20230810,3,1096,533,27,10,First Aid Case,Low,N/A,No,No,0,0,0,0.0,157.19,0.23,0
267,HSE-2024-000267,20240513,9,766,0,34,25,Near Miss,High Potential,N/A,N,N,0,0,0,0.0,68.69,0.07,0
268,HSE-2026-000268,20260103,7,474,0,29,22,Medical Treatment Case,Moderate,N/A,TRUE,FALSE,0,0,0,0.0,3332.8,0.77,0
269,HSE-2026-000269,20260630,7,0,0,54,8,Near Miss,High Potential,N/A,FALSE,No,0,0,0,0.0,54.21,0.03,0
270,HSE-2026-000270,20260614,6,1076,0,29,11,Unsafe Condition,Low,N/A,FALSE,No,0,0,0,0.0,30.55,0.16,0
271,HSE-2022-000271,20220820,7,0,388,4,11,Unsafe Condition,Low,N/A,FALSE,FALSE,0,0,0,0.0,56.82,0.06,0
272,HSE-2023-000272,20231208,2,200,464,16,16,Spill / Release,High,Tier 3,FALSE,No,0,0,0,114.24,12030.82,0.74,1
273,HSE-2021-000273,20210506,11,964,0,31,24,Near Miss,High Potential,N/A,FALSE,No,0,0,0,0.0,66.49,0.52,0
274,HSE-2026-000274,20260706,1,1421,0,35,18,Unsafe Condition,Low,N/A,No,No,0,0,0,0.0,33.5,0.15,0
275,HSE-2024-000275,20240705,7,1750,169,38,7,Near Miss,High Potential,N/A,No,N,0,0,0,0.0,60.03,0.07,0
276,HSE-2024-000276,20240331,3,2410,263,38,28,Spill / Release,High,N/A,FALSE,No,0,0,0,2022.01,43355.34,19.27,1
277,HSE-2021-000277,20211010,2,1414,0,33,8,Spill / Release,High,Tier 3,FALSE,N,0,0,0,2378.19,34170.7,56.1,1
278,HSE-2023-000278,20230606,6,362,512,46,14,Near Miss,High Potential,N/A,FALSE,FALSE,0,0,0,0.0,129.26,0.69,0
279,HSE-2021-000279,20210419,3,666,33,13,22,Process Safety Event,High,Tier 3,0,FALSE,0,0,0,889.69,54346.09,40.68,0
280,HSE-2023-000280,20231008,7,783,0,56,25,Medical Treatment Case,Moderate,N/A,TRUE,No,0,0,0,0.0,3045.27,1.45,0
281,HSE-2023-000281,20230629,4,1548,532,16,16,Vehicle Incident / Accident,Moderate,N/A,No,FALSE,0,0,0,0.0,5053.78,3.98,0
282,HSE-2023-000282,20231121,2,61,236,59,9,Near Miss,High Potential,N/A,No,No,0,0,0,0.0,44.71,0.05,0
283,HSE-2024-000283,20240112,8,289,125,52,11,Environmental Non-Conformance,Moderate,N/A,N,N,0,0,0,9.31,1307.55,0.44,1
284,HSE-2023-000284,20230531,5,0,0,55,11,Near Miss,High Potential,N/A,No,N,0,0,0,0.0,152.11,0.38,0
285,HSE-2021-000285,20211108,4,1391,0,56,4,Near Miss,High Potential,N/A,N,N,0,0,0,0.0,43.68,0.18,0
286,HSE-2024-000286,20240401,5,0,0,60,23,Unsafe Condition,Low,N/A,No,N,0,0,0,0.0,41.52,0.16,0
287,HSE-2023-000287,20230117,1,856,377,51,4,Spill / Release,High,Tier 1,0,No,0,0,0,2472.81,73036.72,59.55,1
288,HSE-2021-000288,20210531,7,1053,0,30,25,Unsafe Condition,Low,N/A,0,N,0,0,0,0.0,132.82,0.34,0
289,HSE-2023-000289,20230630,9,489,62,35,8,Property Damage,Moderate,N/A,0,No,0,0,0,0.0,11294.96,4.25,0
290,HSE-2024-000290,20241006,7,1558,593,45,6,Process Safety Event,High,Tier 1,No,No,0,0,0,200.47,17107.42,27.66,1
291,HSE-2025-000291,20251102,4,2080,0,26,20,Environmental Non-Conformance,Moderate,N/A,0,FALSE,0,0,0,23.31,2483.48,0.71,1
292,HSE-2024-000292,20240608,3,1569,99,38,11,Vehicle Incident / Accident,Moderate,N/A,N,FALSE,0,0,0,0.0,85194.24,60.64,0
293,HSE-2022-000293,20221026,3,1755,0,46,18,Unsafe Condition,Low,N/A,No,FALSE,0,0,0,0.0,55.38,0.59,0
294,HSE-2024-000294,20240828,2,1432,599,29,14,Environmental Non-Conformance,Moderate,N/A,No,FALSE,0,0,0,24.12,2343.54,0.87,1
295,HSE-2026-000295,20260425,11,1462,204,37,18,Near Miss,High Potential,N/A,FALSE,0,0,0,0,0.0,93.92,0.14,0
296,HSE-2023-000296,20230529,7,0,0,53,27,Vehicle Incident / Accident,Moderate,N/A,N,No,0,0,0,0.0,70294.71,0.78,0
297,HSE-2023-000297,20230813,7,30,0,58,5,Near Miss,High Potential,N/A,N,N,0,0,0,0.0,148.16,0.14,0
298,HSE-2022-000298,20220617,7,0,112,1,12,Unsafe Condition,Low,N/A,0,No,0,0,0,0.0,149.24,2.18,0
299,HSE-2024-000299,20240328,2,870,341,34,25,Vehicle Incident / Accident,Moderate,N/A,No,No,0,0,0,0.0,33882.24,24.87,0
300,HSE-2026-000300,20260722,4,2255,0,17,23,Lost Time Injury,Major,N/A,TRUE,Y,0,5,0,0.0,37904.03,1.01,1
301,HSE-2025-000301,20250115,3,1194,115,52,30,Unsafe Condition,Low,N/A,No,0,0,0,0,0.0,155.97,0.72,0
302,HSE-2022-000302,20220615,8,2026,0,26,10,First Aid Case,Low,N/A,FALSE,FALSE,0,0,0,0.0,169.56,0.15,0
303,HSE-2025-000303,20251022,8,526,0,31,8,Near Miss,High Potential,N/A,No,FALSE,0,0,0,0.0,63.02,0.06,0
304,HSE-2022-000304,20220114,4,713,258,36,3,First Aid Case,Low,N/A,0,0,0,0,0,0.0,133.74,0.17,0
305,HSE-2021-000305,20210819,4,0,32,16,23,Near Miss,High Potential,N/A,FALSE,N,0,0,0,0.0,72.59,0.31,0
306,HSE-2022-000306,20220411,5,584,0,47,19,Unsafe Condition,Low,N/A,N,FALSE,0,0,0,0.0,32.35,0.03,0
307,HSE-2025-000307,20250308,3,0,0,35,16,Unsafe Condition,Low,N/A,0,N,0,0,0,0.0,49.14,0.05,0
308,HSE-2024-000308,20241010,1,2105,0,50,28,Unsafe Condition,Low,N/A,No,No,0,0,0,0.0,60.26,0.81,0
309,HSE-2026-000309,20260222,1,1347,0,10,15,Environmental Non-Conformance,Moderate,N/A,No,N,0,0,0,242.57,7453.37,3.3,1
310,HSE-2024-000310,20240113,8,1300,242,20,30,Restricted Work Case,Moderate,N/A,Yes,No,0,0,26,0.0,21252.79,3.4,0
311,HSE-2023-000311,20230719,1,1613,0,45,4,First Aid Case,Low,N/A,No,N,0,0,0,0.0,1194.96,3.65,0
312,HSE-2026-000312,20260721,8,0,0,39,30,Near Miss,High Potential,N/A,0,FALSE,0,0,0,0.0,42.78,0.08,0
313,HSE-2024-000313,20241001,6,0,597,8,13,Near Miss,High Potential,N/A,FALSE,0,0,0,0,0.0,74.93,0.08,0
314,HSE-2024-000314,20241128,1,838,118,17,27,Vehicle Incident / Accident,Moderate,N/A,0,N,0,0,0,0.0,13191.24,15.44,0
315,HSE-2021-000315,20210813,5,0,386,3,1,Near Miss,High Potential,N/A,0,FALSE,0,0,0,0.0,93.41,0.1,0
316,HSE-2025-000316,20250928,12,0,0,38,7,Unsafe Condition,Low,N/A,FALSE,0,0,0,0,0.0,47.71,0.03,0
317,HSE-2022-000317,20220816,10,486,0,15,21,Unsafe Condition,Low,N/A,FALSE,0,0,0,0,0.0,137.71,0.65,0
318,HSE-2022-000318,20220527,2,799,0,49,15,Unsafe Condition,Low,N/A,N,N,0,0,0,0.0,42.88,0.3,0
319,HSE-2022-000319,20220510,3,1647,0,34,25,Environmental Non-Conformance,Moderate,N/A,0,0,0,0,0,20.08,2166.13,0.6,1
320,HSE-2021-000320,20210802,5,1533,0,59,15,Restricted Work Case,Moderate,N/A,Y,FALSE,0,0,27,0.0,7747.16,4.61,0
321,HSE-2021-000321,20210905,7,1563,279,46,20,First Aid Case,Low,N/A,No,0,0,0,0,0.0,225.05,1.28,0
322,HSE-2022-000322,20220715,3,0,404,4,5,Spill / Release,High,Tier 1,N,No,0,0,0,3470.64,122258.56,91.62,1
323,HSE-2023-000323,20230323,4,1560,355,20,15,Medical Treatment Case,Moderate,N/A,TRUE,FALSE,0,0,0,0.0,3551.15,0.38,0
324,HSE-2022-000324,20220505,1,2146,0,18,21,Near Miss,High Potential,N/A,FALSE,No,0,0,0,0.0,36.99,0.14,0
325,HSE-2021-000325,20211231,3,1759,0,28,29,Medical Treatment Case,Moderate,N/A,Yes,No,0,0,0,0.0,3154.32,2.85,0
326,HSE-2026-000326,20260212,5,2496,0,29,23,Occupational Illness,Moderate,N/A,Y,FALSE,0,0,12,0.0,5825.93,3.04,0
327,HSE-2025-000327,20250513,7,0,0,12,9,Unsafe Condition,Low,N/A,No,N,0,0,0,0.0,34.83,0.04,0
328,HSE-2025-000328,20251224,3,275,0,42,27,Near Miss,High Potential,N/A,FALSE,FALSE,0,0,0,0.0,197.28,0.26,0
329,HSE-2024-000329,20240912,8,1135,514,16,25,Unsafe Condition,Low,N/A,FALSE,No,0,0,0,0.0,59.0,0.36,0
330,HSE-2022-000330,20220903,6,2401,0,50,24,Unsafe Condition,Low,N/A,N,N,0,0,0,0.0,57.19,0.27,0
331,HSE-2024-000331,20240101,2,644,172,54,6,First Aid Case,Low,N/A,FALSE,0,0,0,0,0.0,134.4,0.55,0
332,HSE-2026-000332,20260214,4,2471,0,19,26,Near Miss,High Potential,N/A,0,0,0,0,0,0.0,111.28,0.78,0
333,HSE-2024-000333,20240429,6,1474,224,43,17,Near Miss,High Potential,N/A,FALSE,N,0,0,0,0.0,80.78,0.06,0
334,HSE-2023-000334,20230502,5,2427,0,30,13,Fatality,Catastrophic,N/A,Yes,0,1,0,0,0.0,7507505.32,240.0,1
335,HSE-2024-000335,20240423,1,386,0,22,21,First Aid Case,Low,N/A,N,0,0,0,0,0.0,123.08,0.08,0
336,HSE-2022-000336,20221106,2,2343,0,53,11,Medical Treatment Case,Moderate,N/A,Yes,N,0,0,0,0.0,9108.76,6.16,0
337,HSE-2021-000337,20210813,10,1135,0,21,19,First Aid Case,Low,N/A,N,No,0,0,0,0.0,112.75,0.51,0
338,HSE-2022-000338,20221112,7,425,0,33,26,Unsafe Condition,Low,N/A,0,No,0,0,0,0.0,56.08,0.09,0
339,HSE-2024-000339,20240629,8,369,179,27,11,Medical Treatment Case,Moderate,N/A,TRUE,0,0,0,0,0.0,1777.17,3.88,0
340,HSE-2022-000340,20220810,6,0,0,1,29,Medical Treatment Case,Moderate,N/A,1,FALSE,0,0,0,0.0,3719.34,13.96,0
341,HSE-2025-000341,20251130,11,0,0,37,5,Near Miss,High Potential,N/A,N,0,0,0,0,0.0,64.58,0.08,0
342,HSE-2023-000342,20230609,9,1151,256,37,18,Unsafe Condition,Low,N/A,0,FALSE,0,0,0,0.0,30.09,0.12,0
343,HSE-2021-000343,20210215,8,1909,318,29,14,Unsafe Condition,Low,N/A,No,N,0,0,0,0.0,42.78,0.25,0
344,HSE-2022-000344,20220705,2,17,477,28,21,Near Miss,High Potential,N/A,0,No,0,0,0,0.0,167.18,0.24,0
345,HSE-2023-000345,20230808,7,394,333,23,9,Near Miss,High Potential,N/A,N,No,0,0,0,0.0,92.7,0.15,0
346,HSE-2025-000346,20251217,1,0,193,21,11,First Aid Case,Low,N/A,N,N,0,0,0,0.0,249.01,0.37,0
347,HSE-2025-000347,20250426,5,0,0,60,15,Near Miss,High Potential,N/A,0,N,0,0,0,0.0,90.19,0.16,0
348,HSE-2025-000348,20250513,1,0,79,32,8,Property Damage,Moderate,N/A,0,N,0,0,0,0.0,48822.35,1.81,0
349,HSE-2022-000349,20220310,3,661,0,18,12,Occupational Illness,Moderate,N/A,TRUE,0,0,0,1,0.0,9853.78,3.01,0
350,HSE-2025-000350,20250617,2,664,0,29,23,Unsafe Condition,Low,N/A,N,No,0,0,0,0.0,46.43,0.04,0
351,HSE-2024-000351,20241024,9,0,443,40,29,Unsafe Condition,Low,N/A,0,N,0,0,0,0.0,54.61,0.16,0
352,HSE-2025-000352,20250927,1,1290,276,17,12,Spill / Release,High,N/A,N,No,0,0,0,314.69,23651.69,20.28,1
353,HSE-2024-000353,20241102,5,0,128,10,4,Spill / Release,High,N/A,FALSE,No,0,0,0,10783.31,194122.56,171.86,1
354,HSE-2024-000354,20240506,9,2151,530,34,4,Unsafe Condition,Low,N/A,N,N,0,0,0,0.0,16.21,0.05,0
355,HSE-2026-000355,20260626,4,0,0,45,11,Near Miss,High Potential,N/A,No,FALSE,0,0,0,0.0,88.0,0.05,0
356,HSE-2023-000356,20230619,8,1550,554,47,14,Process Safety Event,High,Tier 1,N,0,0,0,0,16403.55,326559.37,212.92,1
357,HSE-2024-000357,20241011,2,2358,0,18,20,Medical Treatment Case,Moderate,N/A,1,0,0,0,0,0.0,6402.55,2.11,0
358,HSE-2022-000358,20221031,9,0,535,15,24,Process Safety Event,High,Tier 3,FALSE,N,0,0,0,674.04,81816.53,82.64,0
359,HSE-2024-000359,20241109,10,458,0,46,13,First Aid Case,Low,N/A,N,FALSE,0,0,0,0.0,107.73,0.18,0
360,HSE-2026-000360,20260710,6,1213,70,46,15,Medical Treatment Case,Moderate,N/A,TRUE,No,0,0,0,0.0,4041.92,4.42,0
361,HSE-2022-000361,20220101,2,0,9,3,11,Unsafe Condition,Low,N/A,FALSE,No,0,0,0,0.0,27.09,0.04,0
362,HSE-2024-000362,20240729,1,1349,31,18,22,Property Damage,Moderate,N/A,N,N,0,0,0,0.0,62538.65,31.98,0
363,HSE-2024-000363,20241104,9,0,393,14,14,Near Miss,High Potential,N/A,0,N,0,0,0,0.0,80.55,0.1,0
364,HSE-2023-000364,20231120,5,2409,331,32,17,Unsafe Condition,Low,N/A,N,FALSE,0,0,0,0.0,29.97,0.02,0
365,HSE-2026-000365,20260713,4,836,306,16,24,Vehicle Incident / Accident,Moderate,N/A,N,N,0,0,0,0.0,13501.73,3.0,0
366,HSE-2026-000366,20260416,9,2044,107,26,26,Vehicle Incident / Accident,Moderate,N/A,N,N,0,0,0,0.0,10190.1,1.91,0
367,HSE-2022-000367,20221229,7,928,319,37,5,Near Miss,High Potential,N/A,No,0,0,0,0,0.0,58.6,0.12,0
368,HSE-2026-000368,20260421,2,0,0,14,20,Near Miss,High Potential,N/A,FALSE,N,0,0,0,0.0,81.91,0.08,0
369,HSE-2025-000369,20251230,11,1771,0,31,10,Lost Time Injury,Major,N/A,Y,TRUE,0,13,0,0.0,90649.23,10.84,1
370,HSE-2024-000370,20240109,9,0,0,39,3,Spill / Release,High,Tier 2,No,N,0,0,0,23.77,11716.47,7.29,1
371,HSE-2022-000371,20220527,11,438,570,14,23,vehicle accident,Moderate,N/A,0,No,0,0,0,0.0,107090.3,24.8,0
372,HSE-2023-000372,20231015,9,514,47,38,7,Occupational Illness,Moderate,N/A,Y,0,0,0,7,0.0,7368.48,3.01,0
373,HSE-2023-000373,20230719,7,567,97,54,3,Near Miss,High Potential,N/A,FALSE,0,0,0,0,0.0,24.37,0.02,0
374,HSE-2026-000374,20260217,4,2368,502,34,3,Near Miss,High Potential,N/A,N,FALSE,0,0,0,0.0,84.85,0.18,0
375,HSE-2024-000375,20240215,7,2282,279,44,15,First Aid Case,Low,N/A,0,N,0,0,0,0.0,70.86,0.13,0
376,HSE-2025-000376,20250406,5,551,26,30,21,Medical Treatment Case,Moderate,N/A,Y,N,0,0,0,0.0,6391.15,6.85,0
377,HSE-2025-000377,20250103,3,0,307,10,9,Process Safety Event,High,Tier 3,No,FALSE,0,0,0,623.45,49745.77,86.72,0
378,HSE-2021-000378,20210914,1,1368,572,51,28,Near Miss,High Potential,N/A,No,N,0,0,0,0.0,29.17,0.07,0
379,HSE-2025-000379,20251229,5,889,386,27,16,Near Miss,High Potential,N/A,0,N,0,0,0,0.0,85.91,0.07,0
380,HSE-2026-000380,20260218,5,1338,198,13,4,Unsafe Condition,Low,N/A,N,No,0,0,0,0.0,58.56,0.32,0
381,HSE-2021-000381,20210617,12,542,0,32,14,Medical Treatment Case,Moderate,N/A,Yes,0,0,0,0,0.0,1646.96,1.88,0
382,HSE-2021-000382,20210810,12,1577,0,53,13,Near Miss,High Potential,N/A,0,FALSE,0,0,0,0.0,54.0,0.05,0
383,HSE-2023-000383,20230911,8,2313,0,15,28,Near Miss,High Potential,N/A,N,No,0,0,0,0.0,29.0,0.23,0
384,HSE-2025-000384,20250104,6,1474,0,40,11,Unsafe Condition,Low,N/A,FALSE,0,0,0,0,0.0,36.89,0.31,0
385,HSE-2025-000385,20250519,5,1900,0,39,2,Spill / Release,High,N/A,N,N,0,0,0,168.89,13037.38,14.32,1
386,HSE-2025-000386,20251006,6,0,0,55,29,Near Miss,High Potential,N/A,0,No,0,0,0,0.0,72.01,0.09,0
387,HSE-2022-000387,20220910,1,1053,555,17,20,First Aid Case,Low,N/A,0,No,0,0,0,0.0,436.8,0.44,0
388,HSE-2023-000388,20231106,2,353,0,31,13,Unsafe Condition,Low,N/A,0,No,0,0,0,0.0,33.55,0.15,0
389,HSE-2023-000389,20231231,8,0,111,35,21,Property Damage,Moderate,N/A,0,N,0,0,0,0.0,17485.11,5.97,0
390,HSE-2021-000390,20210108,1,2466,188,57,19,Restricted Work Case,Moderate,N/A,Yes,0,0,0,8,0.0,3026.13,1.07,0
391,HSE-2023-000391,20230410,1,0,54,11,22,Unsafe Condition,Low,N/A,No,No,0,0,0,0.0,31.48,0.13,0
392,HSE-2023-000392,20231019,6,468,0,54,29,Near Miss,High Potential,N/A,No,0,0,0,0,0.0,130.43,0.29,0
393,HSE-2022-000393,20220915,1,1289,152,22,14,Property Damage,Moderate,N/A,FALSE,FALSE,0,0,0,0.0,17463.11,28.22,0
394,HSE-2025-000394,20251230,5,0,329,19,23,Near Miss,High Potential,N/A,No,No,0,0,0,0.0,85.02,0.27,0
395,HSE-2024-000395,20240406,10,1295,0,30,14,Medical Treatment Case,Moderate,N/A,1,No,0,0,0,0.0,1815.38,0.85,0
396,HSE-2024-000396,20240303,11,1327,570,55,23,Spill / Release,High,Tier 3,No,FALSE,0,0,0,22047.45,245390.17,8.67,1
397,HSE-2023-000397,20230731,8,0,0,41,16,Unsafe Condition,Low,N/A,FALSE,FALSE,0,0,0,0.0,42.08,0.03,0
398,HSE-2025-000398,20250716,6,0,0,58,6,Medical Treatment Case,Moderate,N/A,TRUE,FALSE,0,0,0,0.0,9216.84,3.38,0
399,HSE-2022-000399,20221125,9,558,0,36,24,Medical Treatment Case,Moderate,N/A,Yes,No,0,0,0,0.0,20920.31,6.84,0
400,HSE-2021-000400,20210808,1,1964,0,52,7,near-miss,High Potential,N/A,No,No,0,0,0,0.0,36.47,0.05,0
